X,Y,OBJECTID,carr_way_no,road_id,road_name,start_name,end_name,location,latest,count_date,peak_hour,count_duration,adt,peaktraffic,pccar,pclcv,pcmcv,pchcvi,pchcvii,pcbus,pcheavy,NZTMX,NZTMY
1764487.87,5918148.42,6916,17236.0,30736,KOHIMARAMA RD,SELWYN AVE,RAWHITIROA RD,,Yes,1990-02-10 00:00:00+00:00,,,2606.0,305.0,,,,,,,,1764487.87,5918148.42
1759993.84,5922922.7,6917,7771.0,20591,COWPER ST,EWEN ALISON AVE,PATUONE AVE,,Yes,1990-04-02 00:00:00+00:00,,,224.0,,,,,,,,,1759993.84,5922922.7
1765369.9099,5916725.4127,6918,22957.0,31062,PT ENGLAND RD,ROPATA AVE,HOLLAND AVE,,Yes,1990-04-18 00:00:00+00:00,,,1758.0,243.0,,,,,,,,1765369.9099,5916725.4127
1765263.71,5917080.69,6919,17869.0,31313,TANIWHA ST,MANSFIELD ST,SILVERTON AVE,,Yes,1990-04-19 00:00:00+00:00,,,1257.0,168.0,,,,,,,,1765263.71,5917080.69
1757256.88,5920070.95,6920,22017.0,31429,WAKEFIELD ST,WAKEFIELD ST SLIP (START ISL LHS),SYMONDS ST,,Yes,1990-06-06 00:00:00+00:00,,,5641.0,574.0,,,,,,,,1757256.88,5920070.95
1760150.92,5922639.04,6921,7605.0,20460,HIGH ST (DEVONPORT),CALLIOPE RD,ST LEONARDS RD,,Yes,1990-06-21 00:00:00+00:00,,,130.0,,,,,,,,,1760150.92,5922639.04
1758643.9406,5916328.5385,6922,20867.0,31102,RANFURLY RD (EPSOM),GRIFFEN AVE,MANUKAU RD,,Yes,1990-07-13 00:00:00+00:00,,,1117.0,189.0,,,,,,,,1758643.9406,5916328.5385
1763900.9,5915266.94,6923,21026.0,34051,MARUA RD (ELLERSLIE),BURT RD,HARRIS RD,,Yes,1990-07-25 00:00:00+00:00,,,3389.0,396.0,,,,,,,,1763900.9,5915266.94
1765178.44,5914660.71,6924,31020.0,31053,PILKINGTON RD,DUNLOP LANE,PLEASANT VIEW RD,,Yes,1990-07-25 00:00:00+00:00,,,4512.0,489.0,,,,,,,,1765178.44,5914660.71
1760271.36,5913052.32,6925,20424.0,33408,CAPTAIN SPRINGS RD,MAYS RD,HERETAUNGA AVE,,Yes,1990-08-17 00:00:00+00:00,,,2100.0,225.0,,,,,,,,1760271.36,5913052.32
1764426.61,5914897.5,6926,21767.0,34127,MT WELLINGTON HIGHWAY,SYLVIA PARK RD,VESTEY DR RAB,,Yes,1990-08-28 00:00:00+00:00,,,15988.0,2249.0,,,,,,,,1764426.61,5914897.5
1771216.3,5898118.3,6927,3693.0,60327,GLENORA RD,GREAT SOUTH RD,TAKANINI RD (APEX),,Yes,1990-09-18 00:00:00+00:00,,,720.0,106.0,,,,,,,,1771216.3,5898118.3
1764737.85,5918183.12,6928,17433.0,30055,APIRANA AVE,DELWYN LANE,MERTON RD RAB,,Yes,1990-11-07 00:00:00+00:00,,,6458.0,753.0,,,,,,,,1764737.85,5918183.12
1760212.1487,5915602.0698,6929,16550.0,30971,NOLAN RD,DERRY ST,GREEN LANE EAST (KERBLINE),,Yes,1991-05-28 00:00:00+00:00,,,374.0,56.0,,,,,,,,1760212.1487,5915602.0698
1752149.9225,5914661.8769,6930,31312.0,31483,WHITNEY ST,PETER BUCK RD,SHOREHAM ST,,Yes,1991-08-07 00:00:00+00:00,,,821.0,89.0,,,,,,,,1752149.9225,5914661.8769
1758387.71,5917467.69,6931,15712.0,30846,MANUKAU RD (CWC),BRACKEN AVE,WARBOROUGH AVE,,Yes,1991-08-29 00:00:00+00:00,,,8852.0,8103.0,,,,,,,,1758387.71,5917467.69
1759747.95,5916971.94,6932,16560.0,30994,OMAHU RD,REMUERA RD,DROMORNE RD,,Yes,1991-09-11 00:00:00+00:00,,,1422.0,290.0,,,,,,,,1759747.95,5916971.94
1758772.6,5917735.63,6933,16843.0,80316,REMUERA RD (CWCE),PERE ST,RIDINGS RD,,Yes,1991-11-09 00:00:00+00:00,,,7065.0,829.0,,,,,,,,1758772.6,5917735.63
1760535.9384,5915234.9262,6934,17923.0,31436,WALPOLE ST,MAIN HIGHWAY,NEWHAVEN ST,,Yes,1992-02-12 00:00:00+00:00,,,1446.0,183.0,,,,,,,,1760535.9384,5915234.9262
1757004.64,5913750.09,6935,19595.0,33783,HILLSBOROUGH RD (HILLSBOROUGH),HILLSDALE RD,HIBISCUS PL,,Yes,1992-10-07 00:00:00+00:00,,,8760.0,3000.0,,,,,,,,1757004.64,5913750.09
1756082.73,5919369.28,6936,15942.0,30338,CRUMMER RD (EAST),MACKELVIE ST,SCANLAN ST,,Yes,1993-03-19 00:00:00+00:00,,,725.0,,,,,,,,,1756082.73,5919369.28
1762009.18,5916943.36,6937,16883.0,30692,KELVIN RD (REMUERA),REMUERA RD,CONRAD DR,,Yes,1993-03-23 00:00:00+00:00,,,479.0,116.0,,,,,,,,1762009.18,5916943.36
1772557.3916,5896993.4741,6938,3587.0,60174,OLD WAIROA RD,ARIMU PL,RENWICK ST,,Yes,1993-08-18 00:00:00+00:00,,,1243.0,178.0,,,,,,,,1772557.3916,5896993.4741
1765044.56,5919662.65,6939,17281.0,30887,MELANESIA RD,SAGE RD,BADDELEY AVE,,Yes,1993-12-23 00:00:00+00:00,,,1865.0,,,,,,,,,1765044.56,5919662.65
1751052.0604,5912139.9809,6940,14517.0,30430,ENDEAVOUR ST,BARTON ST EAST,WADE ST,,Yes,1994-02-21 00:00:00+00:00,,,254.0,,,,,,,,,1751052.0604,5912139.9809
1755276.55,5914197.96,6941,20046.0,34668,WINSTONE RD,SOMERSET RD,DENBIGH AVE,,Yes,1994-04-29 00:00:00+00:00,,,490.0,,,,,,,,,1755276.55,5914197.96
1754075.6499,5915397.1885,6942,30391.0,33306,BEAGLE AVE,TYBURNIA AVE,AURORA AVE,,Yes,1994-05-25 00:00:00+00:00,,,2105.0,,,,,,,,,1754075.6499,5915397.1885
1761602.7481,5919009.9811,6943,20531.0,30701,KEPA RD,SHOPPING CENTRE ENTRANCE,PATTESON AVE,,Yes,1994-06-24 00:00:00+00:00,,,8354.0,1044.0,,,,,,,,1761602.7481,5919009.9811
1764452.1596,5917833.9178,6944,17536.0,30457,FELTON MATHEW AVE,HOWARD HUNTER AVE,FARMHOUSE LANE,,Yes,1994-11-16 00:00:00+00:00,,,2083.0,223.0,,,,,,,,1764452.1596,5917833.9178
1773252.2308,5899621.7819,6945,3437.0,60708,AIRFIELD RD (ARDMORE) (SR),CORSAIR LANE,MULLINS RD,,Yes,1995-02-07 00:00:00+00:00,,,851.0,121.0,,,,,,,,1773252.2308,5899621.7819
1755777.7438,5911930.9053,6946,20012.0,34167,OAKDALE RD,SYLVESTER AVE,CAMELLIA PL,,Yes,1995-03-03 00:00:00+00:00,,,1157.0,,,,,,,,,1755777.7438,5911930.9053
1755271.5518,5912024.1496,6947,19282.0,33221,ALBRECHT AVE,MORRIE LAING AVE,HALLEYS PL,,Yes,1995-03-22 00:00:00+00:00,,,439.0,84.0,,,,,,,,1755271.5518,5912024.1496
1759395.0293,5919453.6035,6948,16458.0,30527,GLANVILLE TCE,LICHFIELD RD (LHS),AWATEA RD,,Yes,1995-04-06 00:00:00+00:00,,,152.0,,,,,,,,,1759395.0293,5919453.6035
1770333.6893,5898943.7286,6949,3015.0,60291,BEAUMARIS WAY,BALGOWAN TCE,COROLU PL,,Yes,1995-04-20 00:00:00+00:00,,,2582.0,459.0,,,,,,,,1770333.6893,5898943.7286
1763642.3661,5919060.4141,6950,17181.0,30538,GODDEN CRES,BONGARD RD,DUDLEY RD,,Yes,1995-06-30 00:00:00+00:00,,,440.0,,,,,,,,,1763642.3661,5919060.4141
1767221.58,5918042.88,6951,17816.0,31138,ROBERTA AVE,VISTA CRES,RIDDELL RD,,Yes,1995-08-22 00:00:00+00:00,,,1038.0,,,,,,,,,1767221.58,5918042.88
1765135.3524,5920105.0582,6952,17269.0,30802,LONG DR,TOWAI ST,FERN GLEN RD NORTH,,Yes,1995-09-15 00:00:00+00:00,,,2545.0,,,,,,,,,1765135.3524,5920105.0582
1762729.51,5919195.19,6953,17383.0,31163,RUKUTAI ST,MATATUA ST,END,,Yes,1995-10-12 00:00:00+00:00,,,333.0,,,,,,,,,1762729.51,5919195.19
1758772.6,5917735.63,6954,17935.0,80316,REMUERA RD (CWCE),NGAPUHI RD,PUKEORA AVE,,Yes,1995-10-29 00:00:00+00:00,,,12389.0,,,,,,,,,1758772.6,5917735.63
1751518.602,5916393.8342,6955,14412.0,30153,BLOCKHOUSE BAY RD,NEW WINDSOR RD,ACTON PL,,Yes,1995-11-16 00:00:00+00:00,,,7617.0,,,,,,,,,1751518.602,5916393.8342
1761511.91,5919848.61,6956,31929.0,30459,FENTON CIRCUS,TITAI ST,COATES AVE,,Yes,1996-01-20 00:00:00+00:00,,,100.0,,,,,,,,,1761511.91,5919848.61
1755457.27,5916306.42,6957,18611.0,34586,VOLCANIC ST,WIREMU RD,TENNYSON ST,,Yes,1996-03-01 00:00:00+00:00,,,349.0,,,,,,,,,1755457.27,5916306.42
1756713.6418,5915490.3599,6958,20259.0,31449,WATLING ST,FERRYHILL RD,MORVERN RD,,Yes,1996-05-01 00:00:00+00:00,,,1057.0,,,,,,,,,1756713.6418,5915490.3599
1765478.2979,5914992.033,6959,21055.0,33989,MCCULLOCH RD,STEWART AVE,HOBSON DR,,Yes,1996-05-02 00:00:00+00:00,,,484.0,,,,,,,,,1765478.2979,5914992.033
1756011.0,5912986.88,6960,19925.0,34443,STAMFORD PARK RD,VIC BUTLER ST,GREGORY PL,,Yes,1996-05-03 00:00:00+00:00,,,1063.0,,,,,,,,,1756011.0,5912986.88
1756971.0,5918787.7,6961,30814.0,30710,KHYBER PASS RD,PARKFIELD TCE,HUNTLY AVE,,Yes,1996-05-05 00:00:00+00:00,,,8736.0,,95.0,1.0,3.0,1.0,0.0,0.0,4.0,1756971.0,5918787.7
1763759.1152,5919741.3792,6962,17363.0,31113,RAWHITIROA RD,KOHIMARAMA RD,PICCADILLY PL,,Yes,1996-05-20 00:00:00+00:00,,,1511.0,,94.0,0.0,4.0,2.0,0.0,0.0,6.0,1763759.1152,5919741.3792
1765066.9,5918405.16,6963,31335.0,30549,GRAMPIAN RD,HAMPTON DR RAB,PAMELA PL,,Yes,1996-05-31 00:00:00+00:00,,,1869.0,,94.25,0.75,4.0,1.0,0.0,0.0,5.0,1765066.9,5918405.16
1754087.496,5912995.6553,6964,19466.0,33471,CORMACK ST,PENNEY AVE,ROBSON ST,,Yes,1996-06-28 00:00:00+00:00,,,2006.0,,94.25,0.75,4.0,1.0,0.0,0.0,5.0,1754087.496,5912995.6553
1757772.17,5914070.38,6965,19987.0,34537,TORRANCE ST,WEAVER AVE,BUCKLEY RD,,Yes,1996-06-28 00:00:00+00:00,,,2150.0,,94.25,0.75,4.0,1.0,0.0,0.0,5.0,1757772.17,5914070.38
1756767.1235,5915694.2408,6966,18591.0,34603,WAIRIKI RD,RUAPEHU ST,MATIPO ST,,Yes,1996-07-20 00:00:00+00:00,,,2333.0,,94.25,0.75,4.0,1.0,0.0,0.0,5.0,1756767.1235,5915694.2408
1755872.0,5916788.43,6967,20239.0,33542,ELIZABETH ST (MT EDEN),TANEKAHA ST,GRIBBLEHIRST RD (POWERPOLE LHS),,Yes,1996-07-30 00:00:00+00:00,,,3125.0,,92.0,0.0,4.0,4.0,0.0,0.0,8.0,1755872.0,5916788.43
1756393.92,5916033.02,6968,18535.0,33769,HENLEY RD (MT EDEN),FAIRVIEW RD,MILTON RD,,Yes,1996-07-30 00:00:00+00:00,,,1470.0,,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1756393.92,5916033.02
1754258.7592,5914831.0072,6969,19699.0,33659,GIFFORD AVE,WAITE AVE,MAYN AVE,,Yes,1996-08-21 00:00:00+00:00,,,154.0,,88.67,1.67,6.33,2.33,1.0,0.0,9.66,1754258.7592,5914831.0072
1756977.7099,5914301.5121,6970,19781.0,34300,QUENTIN AVE,BINGLEY AVE,BUCKLEY RD,,Yes,1996-08-27 00:00:00+00:00,,,139.0,,88.67,1.67,6.33,2.33,1.0,0.0,9.66,1756977.7099,5914301.5121
1755246.97,5916366.49,6971,18842.0,33244,ARABI ST,BALMORAL RD,PATTERSON ST,,Yes,1996-10-14 00:00:00+00:00,,,128.0,,88.67,1.67,6.33,2.33,1.0,0.0,9.66,1755246.97,5916366.49
1756607.119,5911372.3392,6972,19642.0,33622,FREDERICK ST (HILLSBOROUGH),PALLISTER DR,CARLTON ST (AT TEE),,Yes,1996-10-29 00:00:00+00:00,,,114.0,,88.67,1.67,6.33,2.33,1.0,0.0,9.66,1756607.119,5911372.3392
1770669.74,5898614.98,6973,2880.0,60388,WALTER STREVENS DR,FOXBRIDGE LANE,IDAHO PL,,Yes,1996-11-28 00:00:00+00:00,,,84.0,,88.67,1.67,6.33,2.33,1.0,0.0,9.66,1770669.74,5898614.98
1772178.09,5896531.57,6974,3229.0,60117,GREEN ST (PAPAKURA),QUEEN ST,ELLIOT ST,,Yes,1996-12-11 00:00:00+00:00,,,28.0,,93.0,4.0,2.0,1.0,0.0,0.0,3.0,1772178.09,5896531.57
1751924.51,5915484.777,6975,14432.0,30156,BOLLARD AVE,NEW NORTH RD,WAITATI PL,,Yes,1997-02-01 00:00:00+00:00,,,9049.0,,95.34,0.33,3.0,1.33,0.0,0.0,4.33,1751924.51,5915484.777
1762845.99,5917339.73,6977,17036.0,31332,TEMPLE ST,ST JOHNS RD,KINDER PL,,Yes,1997-03-24 00:00:00+00:00,,,9539.0,,95.34,0.33,3.0,1.33,0.0,0.0,4.33,1762845.99,5917339.73
1757370.64,5915747.11,6978,31546.0,30107,BALMORAL RD (MT EDEN),RUAPEHU ST,HENLEY RD,,Yes,1997-04-27 00:00:00+00:00,,,7477.0,,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1757370.64,5915747.11
1758330.7868,5920168.4801,6979,17928.0,31340,THE STRAND (PARNELL),NGAOHO PL (END ISLAND LHS),COTESMORE WAY,,Yes,1997-05-02 00:00:00+00:00,,,811.0,,97.0,0.0,3.0,0.0,0.0,0.0,3.0,1758330.7868,5920168.4801
1756929.7001,5918645.9154,6980,19377.0,30956,NEW NORTH RD,EDENDALE RD,KINGSLAND AVE,,Yes,1997-10-12 00:00:00+00:00,,,7726.0,,96.0,0.0,3.0,1.0,0.0,0.0,4.0,1756929.7001,5918645.9154
1756929.7001,5918645.9154,6981,31360.0,30956,NEW NORTH RD,STORMONT PL,SANDRINGHAM RD,,Yes,1997-10-18 00:00:00+00:00,,,20125.0,,95.0,0.0,2.5,2.0,0.5,0.0,5.0,1756929.7001,5918645.9154
1759433.08,5913054.4,6982,20809.0,34092,MOANA AVE (ONEHUNGA),TAWA RD,AMARU RD RAB,,Yes,1997-11-21 00:00:00+00:00,,,20943.0,,95.0,0.0,2.5,2.0,0.5,0.0,5.0,1759433.08,5913054.4
1772581.2365,5896586.5355,6983,3118.0,60195,QUEEN ST (PAPAKURA),RAY SMALL DR,WHARF ST,,Yes,1998-02-21 00:00:00+00:00,,,1079.0,,97.0,0.0,3.0,0.0,0.0,0.0,3.0,1772581.2365,5896586.5355
1772656.58,5894631.0,6984,3460.0,60054,BELLFIELD RD,DALKEITH PL,KERYN PL,,Yes,1998-03-02 00:00:00+00:00,,,91.0,,94.0,2.0,2.0,2.0,0.0,0.0,4.0,1772656.58,5894631.0
1758330.7868,5920168.4801,6985,16703.0,31340,THE STRAND (PARNELL),RONAYNE ST (END ISLAND LHS),NGAOHO PL (END ISLAND LHS),,Yes,1998-04-15 00:00:00+00:00,,,490.0,,86.0,3.0,8.0,2.5,0.5,0.0,11.0,1758330.7868,5920168.4801
1765477.96,5918744.06,6986,17441.0,30075,ASHBY AVE,BERMUDA RD,CALIBAN PL,,Yes,1998-07-22 00:00:00+00:00,,,1523.0,,90.01,3.33,6.33,0.33,0.0,0.0,6.66,1765477.96,5918744.06
1760642.03,5916790.08,6987,16579.0,31001,ORAKEI RD,BRIDGE (1ST ABUTMENT),BRIDGE (2ND ABUTMENT),,Yes,1998-08-25 00:00:00+00:00,,,1516.0,,90.01,3.33,6.33,0.33,0.0,0.0,6.66,1760642.03,5916790.08
1765581.3188,5916209.3116,6988,32068.0,31371,TRIPOLI RD,STEWART AVE,MATAPAN RD,,Yes,1998-09-16 00:00:00+00:00,,,1495.0,,90.01,3.33,6.33,0.33,0.0,0.0,6.66,1765581.3188,5916209.3116
1754067.1408,5919580.1537,6989,15595.0,30753,LARCHWOOD AVE,WARNOCK ST,GARNET RD,,Yes,1998-09-21 00:00:00+00:00,,,1583.0,,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1754067.1408,5919580.1537
1774385.5532,5897361.232,6990,3831.0,60245,VALENTINE ST,MOUNTBATTEN PL,SHEEHAN AVE,,Yes,1998-10-06 00:00:00+00:00,,,3039.0,,96.0,0.0,3.0,1.0,0.0,0.0,4.0,1774385.5532,5897361.232
1764348.23,5913590.8,6991,21672.0,33409,CARBINE RD,SOUTH EASTERN HIGHWAY (RHS),BOWDEN RD,,Yes,1998-10-12 00:00:00+00:00,,,4070.0,,65.0,0.0,35.0,0.0,0.0,0.0,35.0,1764348.23,5913590.8
1761970.7,5913414.6,6992,21571.0,34242,PENROSE RD,BAILEY RD,PANORAMA RD,,Yes,1998-10-12 00:00:00+00:00,,,782.0,,91.0,1.0,8.0,0.0,0.0,0.0,8.0,1761970.7,5913414.6
1772667.21,5896441.83,6993,3629.0,60101,ELLIOT ST (PAPAKURA),MOSSFORD GREEN,RUSHGREEN AVE,,Yes,1998-10-18 00:00:00+00:00,,,9603.0,,91.67,1.0,4.0,3.33,0.0,0.0,7.33,1772667.21,5896441.83
1756316.2655,5919323.0713,6994,16054.0,30567,GUNDRY ST,ABBEY ST,OPHIR ST (RHS),,Yes,1999-02-08 00:00:00+00:00,,,9661.0,,91.67,1.0,4.0,3.33,0.0,0.0,7.33,1756316.2655,5919323.0713
1755633.57,5919877.47,6995,15183.0,30787,LINCOLN ST,PONSONBY RD,MIRA ST,,Yes,1999-02-08 00:00:00+00:00,,,9712.0,,91.67,1.0,4.0,3.33,0.0,0.0,7.33,1755633.57,5919877.47
1756303.18,5919146.38,6996,16236.0,30999,OPHIR ST,NEWTON RD,GUNDRY ST,,Yes,1999-02-08 00:00:00+00:00,,,9775.0,,91.67,1.0,4.0,3.33,0.0,0.0,7.33,1756303.18,5919146.38
1752149.9225,5914661.8769,6997,14851.0,31483,WHITNEY ST,MAUI POMARE ST,START ISLAND RHS,,Yes,1999-03-05 00:00:00+00:00,,,9816.0,,91.67,1.0,4.0,3.33,0.0,0.0,7.33,1752149.9225,5914661.8769
1754952.1,5918525.61,6998,15948.0,36091,CRUMMER RD (WEST),ELGIN ST,GROSVENOR ST,,Yes,1999-03-30 00:00:00+00:00,,,16262.0,,86.25,2.75,8.25,1.75,1.0,0.0,11.0,1754952.1,5918525.61
1753563.67,5927924.12,6999,6959.0,20045,KAIPATIKI RD,SUNNYFIELD RD,WAVERLY RD,,Yes,1999-05-18 00:00:00+00:00,,,16107.0,,86.25,2.75,8.25,1.75,1.0,0.0,11.0,1753563.67,5927924.12
1756645.29,5937268.02,7000,9261.0,22430,REWI ST,TIPAU ST,OREWA ST,,Yes,1999-05-18 00:00:00+00:00,,,16050.0,,86.25,2.75,8.25,1.75,1.0,0.0,11.0,1756645.29,5937268.02
1754858.93,5937287.38,7001,8682.0,22250,AWARUKU RD,ROAD CONTINUATION,GLENVAR RD,,Yes,1999-06-03 00:00:00+00:00,,,15948.0,,86.25,2.75,8.25,1.75,1.0,0.0,11.0,1754858.93,5937287.38
1757546.26,5929728.53,7002,6877.0,20032,BEACH RD (EC BAYS),NEWHAVEN TCE,RAMSGATE TCE,,Yes,1999-08-07 00:00:00+00:00,,,6322.0,,96.0,0.0,3.0,1.0,0.0,0.0,4.0,1757546.26,5929728.53
1755943.42,5928122.27,7003,9688.0,80450,WAIRAU RD (WEST),TARGET RD,WOODALL PL,,Yes,1999-08-08 00:00:00+00:00,,,64.0,,97.5,0.5,1.5,0.5,0.0,0.0,2.0,1755943.42,5928122.27
1775425.18,5889677.56,7004,2830.0,60400,DRURY HILLS RD,MACWHINNEY DR,WAIHOEHOE RD,,Yes,1999-08-10 00:00:00+00:00,,,72.0,,97.5,0.5,1.5,0.5,0.0,0.0,2.0,1775425.18,5889677.56
1775425.18,5889677.56,7005,2831.0,60400,DRURY HILLS RD,WAIHOEHOE RD,ELIZABETH PL,,Yes,1999-08-10 00:00:00+00:00,,,2468.0,,97.0,0.0,3.0,0.0,0.0,0.0,3.0,1775425.18,5889677.56
1753177.36,5924715.43,7006,8306.0,22036,CHELSEA VIEW DR,FITZPATRICK PL,PORTSEA PL,,Yes,1999-08-22 00:00:00+00:00,,,5021.0,,95.5,0.0,3.0,1.5,0.0,0.0,4.5,1753177.36,5924715.43
1774965.9425,5890186.7714,7007,3534.0,60534,COSSEY RD (SOUTH),FITZGERALD RD,WAIHOEHOE RD,,Yes,1999-09-15 00:00:00+00:00,,,892.0,,92.0,2.0,5.0,1.0,0.0,0.0,6.0,1774965.9425,5890186.7714
1776097.177,5887948.7712,7008,3310.0,60398,DAVIES RD (DRURY),PEACH HILL RD,WILLOW RD,,Yes,1999-09-21 00:00:00+00:00,,,2339.0,,96.0,1.0,3.0,0.0,0.0,0.0,3.0,1776097.177,5887948.7712
1772587.93,5896158.25,7009,2985.0,60093,DUKE ST (PAPAKURA),NELSON ST,SOUTH ST,,Yes,1999-09-30 00:00:00+00:00,,,74.0,,93.0,2.0,4.0,1.0,0.0,0.0,5.0,1772587.93,5896158.25
1770669.74,5898614.98,7010,2848.0,60388,WALTER STREVENS DR,WAIMANA RD,ZENITH PL,,Yes,1999-10-10 00:00:00+00:00,,,14.0,,66.0,1.0,31.0,2.0,0.0,0.0,33.0,1770669.74,5898614.98
1770669.74,5898614.98,7011,2850.0,60388,WALTER STREVENS DR,BRYLEE DR RAB,EMORY DR,,Yes,1999-11-07 00:00:00+00:00,,,10.0,,94.0,3.0,3.0,0.0,0.0,0.0,3.0,1770669.74,5898614.98
1770669.74,5898614.98,7012,3834.0,60388,WALTER STREVENS DR,KAMULLA CRT,BRYLEE DR RAB (LP LHS),,Yes,1999-11-07 00:00:00+00:00,,,1285.0,,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1770669.74,5898614.98
1774687.3248,5891452.8744,7013,3653.0,60323,FIELDING RD (DRURY),WAIHOEHOE RD,FITZGERALD RD,,Yes,1999-11-15 00:00:00+00:00,,,1285.0,,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1774687.3248,5891452.8744
1771113.3527,5889958.6361,7014,3177.0,60408,OIRA RD,SH 22,END (CULVERT RHS),,Yes,1999-11-25 00:00:00+00:00,,,100.0,,90.0,2.0,6.0,2.0,0.0,0.0,8.0,1771113.3527,5889958.6361
1757789.08,5924054.83,7015,9722.0,20017,BAYSWATER AVE,OPUA ST,MOANA AVE,,Yes,2000-03-30 00:00:00+00:00,,,4563.0,,95.0,0.0,4.0,1.0,0.0,0.0,5.0,1757789.08,5924054.83
1775236.53,5895201.62,7016,3095.0,60199,RED HILL RD (PAPAKURA),GIBBS CRES,SETTLEMENT RD (POWERPOLE RHS),,Yes,2000-06-20 00:00:00+00:00,,,2161.0,,94.0,1.0,5.0,0.0,0.0,0.0,5.0,1775236.53,5895201.62
1773243.0306,5890247.1393,7017,2903.0,60362,QUARRY RD (DRURY),GREAT SOUTH RD,MOTORWAY OVERBRIDGE (1ST ABUTMENT),,Yes,2000-09-11 00:00:00+00:00,,,3207.0,,97.0,1.0,2.0,0.0,0.0,0.0,2.0,1773243.0306,5890247.1393
1762371.67,5914850.19,7018,21641.0,33543,ELLERSLIE PANMURE HIGHWAY,MOUNTAIN RD,MT WELLINGTON HIGHWAY,,Yes,2000-09-15 00:00:00+00:00,,,23555.0,,94.33,1.0,3.67,1.0,0.0,0.0,4.67,1762371.67,5914850.19
1753279.52,5927005.86,7019,7018.0,20044,STANLEY RD GLENFIELD,PEACH RD,KAIPATIKI RD,,Yes,2000-10-09 00:00:00+00:00,,,10578.0,,95.0,1.0,3.5,0.5,0.0,0.0,4.0,1753279.52,5927005.86
1775731.1725,5890183.7739,7020,3376.0,60466,MACWHINNEY DR,DRURY HILLS RD,END,,Yes,2000-11-22 00:00:00+00:00,,,2345.0,,95.0,1.0,3.0,1.0,0.0,0.0,4.0,1775731.1725,5890183.7739
1773490.8581,5891855.5259,7021,3818.0,60381,TUI ST (DRURY),WAIHOEHOE RD,END,,Yes,2000-11-22 00:00:00+00:00,,,16071.0,,94.33,1.0,4.67,0.0,0.0,0.0,4.67,1773490.8581,5891855.5259
1771096.8029,5900711.089,7022,3780.0,60450,TAIPAN PL,PORCHESTER RD,END,,Yes,2000-12-07 00:00:00+00:00,,,15911.0,,94.33,1.0,4.67,0.0,0.0,0.0,4.67,1771096.8029,5900711.089
1782814.4081,5925816.5606,7023,22448.0,34396,SEA VIEW RD (WAIHEKE),BROWN RD,SEVENTH AVE (POWERPOLE RHS),,Yes,2000-12-14 00:00:00+00:00,,,15851.0,,94.33,1.0,4.67,0.0,0.0,0.0,4.67,1782814.4081,5925816.5606
1754855.39,5918759.57,7024,15472.0,31288,SURREY CRES,SHERWOOD AVE,BULLOCK TRACK,,Yes,2001-04-04 00:00:00+00:00,,,15456.0,,94.33,1.0,4.67,0.0,0.0,0.0,4.67,1754855.39,5918759.57
1761970.7,5913414.6,7025,21572.0,34242,PENROSE RD,GUNSON RD,SPOONER LANE (WEST),,Yes,2001-07-02 00:00:00+00:00,,,14276.0,,94.33,1.0,4.67,0.0,0.0,0.0,4.67,1761970.7,5913414.6
1760754.39,5914756.78,7026,20900.0,34344,ROCKFIELD RD,EDMONTON AVE,MT SMART RD,,Yes,2001-10-30 00:00:00+00:00,,,19240.0,,93.0,1.0,5.0,1.0,0.0,0.0,6.0,1760754.39,5914756.78
1759920.03,5922600.07,7027,7740.0,20565,SHOAL BAY RD (DEVONPORT),END OF ISLAND,PATUONE AVE,,Yes,2001-11-05 00:00:00+00:00,,,1833.0,,93.5,1.0,5.5,0.0,0.0,0.0,5.5,1759920.03,5922600.07
1751111.2448,5911756.1116,7028,14663.0,30910,MITCHELL ST,BARTON ST,CONNELL ST,,Yes,2001-11-07 00:00:00+00:00,,,10053.0,,96.0,0.0,2.67,1.33,0.0,0.0,4.0,1751111.2448,5911756.1116
1756449.9919,5917805.9567,7029,18602.0,34674,WYNYARD RD,EDENVALE CRES (SOUTH),EDENVALE CRES (NORTH),,Yes,2001-11-07 00:00:00+00:00,,,10009.0,,96.0,0.0,2.67,1.33,0.0,0.0,4.0,1756449.9919,5917805.9567
1791593.4119,5920251.3609,7030,22220.0,34994,ANZAC RD (WAIHEKE),START WHARF,ORAPIU RD,,Yes,2001-11-09 00:00:00+00:00,,,9993.0,,96.0,0.0,2.67,1.33,0.0,0.0,4.0,1791593.4119,5920251.3609
1785551.4924,5926139.831,7031,32084.0,33532,EDEN TCE,VICTORIA RD SOUTH (AT TEE),HOBSON TCE,299.0,Yes,2001-11-09 00:00:00+00:00,,,545.0,,96.0,0.0,2.67,1.33,0.0,0.0,4.0,1785551.4924,5926139.831
1785801.5701,5925761.8597,7032,22154.0,33792,HOBSON TCE,EDEN TCE,END OF SEAL,,Yes,2001-11-09 00:00:00+00:00,,,9912.0,,96.0,0.0,2.67,1.33,0.0,0.0,4.0,1785801.5701,5925761.8597
